benchmark.name,execution.execution_id,execution.repetition,execution.repetitions,execution.workdir,execution.execution_dir,vars.subfile_stripe_size,vars.subfile_number,vars.pdi_config,vars.gys_io_output,metadata.jobid,metadata.executor_status,metadata.submission_time,metadata.end,metadata.slurm_submit_stdout,metadata.slurm_submit_stderr,metadata.submit_returncode,metadata.slurm_state_live,metadata.slurm_state,metadata.slurm_exitcode,metadata.sysinfo.hostname,metadata.sysinfo.cpu_model,metadata.sysinfo.cpu_cores,metadata.sysinfo.memory_kb,metadata.sysinfo.kernel,metadata.sysinfo.os,metadata.sysinfo.ib_devices,metadata.sysinfo.filesystems,metadata.sysinfo.duration_seconds,metrics.time_write,metrics.time_total,metrics.bandwidth
Gys_io Benchmark - Subfiling,14,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_003,268435456,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_003/summary.txt,4668833,SUCCEEDED,2026-04-24 00:16:44,2026-04-24 00:18:14,Submitted batch job 4668833,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,56,33.6963,47.0414,1.9
Gys_io Benchmark - Subfiling,7,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_004,67108864,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_004/summary.txt,4668834,SUCCEEDED,2026-04-24 00:18:14,2026-04-24 00:19:14,Submitted batch job 4668834,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,18.3941,32.1005,3.48
Gys_io Benchmark - Subfiling,3,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_002,33554432,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_002/summary.txt,4668835,SUCCEEDED,2026-04-24 00:19:14,2026-04-24 00:20:44,Submitted batch job 4668835,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,64,37.0884,50.6359,1.73
Gys_io Benchmark - Subfiling,7,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_005,67108864,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0007/repetition_005/summary.txt,4668839,SUCCEEDED,2026-04-24 00:20:45,2026-04-24 00:21:45,Submitted batch job 4668839,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,21.3178,34.3864,3.0
Gys_io Benchmark - Subfiling,19,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_004,536870912,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_004/summary.txt,4668840,SUCCEEDED,2026-04-24 00:21:45,2026-04-24 00:23:15,Submitted batch job 4668840,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,58,34.4116,48.167,1.86
Gys_io Benchmark - Subfiling,12,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_003,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_003/summary.txt,4668841,SUCCEEDED,2026-04-24 00:23:15,2026-04-24 00:24:46,Submitted batch job 4668841,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,60,33.6236,46.7942,1.9
Gys_io Benchmark - Subfiling,11,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0011/repetition_005,134217728,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0011/repetition_005/summary.txt,4668842,SUCCEEDED,2026-04-24 00:24:46,2026-04-24 00:26:16,Submitted batch job 4668842,,0,COMPLETING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,54,29.9419,43.6457,2.14
Gys_io Benchmark - Subfiling,9,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0009/repetition_005,134217728,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0009/repetition_005/summary.txt,4668846,SUCCEEDED,2026-04-24 00:26:16,2026-04-24 00:27:46,Submitted batch job 4668846,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,72,47.9141,61.8065,1.34
Gys_io Benchmark - Subfiling,12,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_004,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_004/summary.txt,4668847,SUCCEEDED,2026-04-24 00:27:46,2026-04-24 00:28:46,Submitted batch job 4668847,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,22.2901,35.5553,2.87
Gys_io Benchmark - Subfiling,18,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_003,536870912,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_003/summary.txt,4668848,SUCCEEDED,2026-04-24 00:28:47,2026-04-24 00:30:47,Submitted batch job 4668848,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,63,40.469,53.9811,1.58
Gys_io Benchmark - Subfiling,12,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_005,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0012/repetition_005/summary.txt,4668852,SUCCEEDED,2026-04-24 00:30:48,2026-04-24 00:32:18,Submitted batch job 4668852,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,21.3238,34.6668,3.0
Gys_io Benchmark - Subfiling,6,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_003,67108864,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_003/summary.txt,4668853,SUCCEEDED,2026-04-24 00:32:20,2026-04-24 00:33:50,Submitted batch job 4668853,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,54,30.7839,44.8603,2.08
Gys_io Benchmark - Subfiling,5,1,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_001,67108864,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_001/summary.txt,4668854,SUCCEEDED,2026-04-24 00:33:50,2026-04-24 00:35:50,Submitted batch job 4668854,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,72,50.2338,63.679,1.27
Gys_io Benchmark - Subfiling,19,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_005,536870912,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0019/repetition_005/summary.txt,4668859,SUCCEEDED,2026-04-24 00:35:50,2026-04-24 00:37:20,Submitted batch job 4668859,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,29.9277,43.08,2.14
Gys_io Benchmark - Subfiling,20,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_003,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_003/summary.txt,4668860,SUCCEEDED,2026-04-24 00:37:20,2026-04-24 00:38:51,Submitted batch job 4668860,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,19.7584,32.9553,3.24
Gys_io Benchmark - Subfiling,10,1,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_001,134217728,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_001/summary.txt,4668861,SUCCEEDED,2026-04-24 00:38:54,2026-04-24 00:40:24,Submitted batch job 4668861,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,28.6972,41.8817,2.23
Gys_io Benchmark - Subfiling,5,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_002,67108864,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0005/repetition_002/summary.txt,4668865,SUCCEEDED,2026-04-24 00:40:24,2026-04-24 00:42:24,Submitted batch job 4668865,,0,COMPLETING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,63,40.0271,54.6488,1.6
Gys_io Benchmark - Subfiling,16,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0016/repetition_003,268435456,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0016/repetition_003/summary.txt,4668866,SUCCEEDED,2026-04-24 00:42:24,2026-04-24 00:43:54,Submitted batch job 4668866,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,20.9558,34.4748,3.05
Gys_io Benchmark - Subfiling,17,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_002,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_002/summary.txt,4668867,SUCCEEDED,2026-04-24 00:43:54,2026-04-24 00:45:25,Submitted batch job 4668867,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,28.7338,41.9465,2.23
Gys_io Benchmark - Subfiling,10,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_002,134217728,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_002/summary.txt,4668871,SUCCEEDED,2026-04-24 00:45:25,2026-04-24 00:46:55,Submitted batch job 4668871,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,30.8581,44.084,2.07
Gys_io Benchmark - Subfiling,2,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_004,33554432,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_004/summary.txt,4668872,SUCCEEDED,2026-04-24 00:46:55,2026-04-24 00:48:25,Submitted batch job 4668872,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,24.1397,37.3473,2.65
Gys_io Benchmark - Subfiling,6,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_004,67108864,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_004/summary.txt,4668873,SUCCEEDED,2026-04-24 00:48:25,2026-04-24 00:49:55,Submitted batch job 4668873,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,23.9346,37.1007,2.67
Gys_io Benchmark - Subfiling,15,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_004,268435456,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_004/summary.txt,4668874,SUCCEEDED,2026-04-24 00:49:55,2026-04-24 00:51:26,Submitted batch job 4668874,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,23.6753,37.134,2.7
Gys_io Benchmark - Subfiling,15,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_005,268435456,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0015/repetition_005/summary.txt,4668878,SUCCEEDED,2026-04-24 00:51:26,2026-04-24 00:52:56,Submitted batch job 4668878,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,23.8902,37.484,2.68
Gys_io Benchmark - Subfiling,4,2,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_002,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_002/summary.txt,4668879,SUCCEEDED,2026-04-24 00:52:56,2026-04-24 00:54:26,Submitted batch job 4668879,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,28.5799,42.0752,2.24
Gys_io Benchmark - Subfiling,17,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_003,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_003/summary.txt,4668881,SUCCEEDED,2026-04-24 00:54:26,2026-04-24 00:55:56,Submitted batch job 4668881,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,51,29.0191,42.1523,2.21
Gys_io Benchmark - Subfiling,20,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_004,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_004/summary.txt,4668885,SUCCEEDED,2026-04-24 00:55:56,2026-04-24 00:57:27,Submitted batch job 4668885,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,39,18.3987,31.8963,3.48
Gys_io Benchmark - Subfiling,4,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_003,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0004/repetition_003/summary.txt,4668886,SUCCEEDED,2026-04-24 00:57:27,2026-04-24 00:58:57,Submitted batch job 4668886,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,20.7191,33.8739,3.09
Gys_io Benchmark - Subfiling,6,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_005,67108864,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0006/repetition_005/summary.txt,4668887,SUCCEEDED,2026-04-24 00:58:58,2026-04-24 01:00:28,Submitted batch job 4668887,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,26.721,40.2073,2.4
Gys_io Benchmark - Subfiling,2,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_005,33554432,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0002/repetition_005/summary.txt,4668891,SUCCEEDED,2026-04-24 01:00:28,2026-04-24 01:01:58,Submitted batch job 4668891,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,57,35.8416,49.4771,1.79
Gys_io Benchmark - Subfiling,13,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0013/repetition_003,268435456,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0013/repetition_003/summary.txt,4668892,SUCCEEDED,2026-04-24 01:01:58,2026-04-24 01:03:29,Submitted batch job 4668892,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,48,25.8364,39.1687,2.48
Gys_io Benchmark - Subfiling,3,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_003,33554432,6,pdi_sub6.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0003/repetition_003/summary.txt,4668893,SUCCEEDED,2026-04-24 01:03:29,2026-04-24 01:05:00,Submitted batch job 4668893,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,64,41.4633,54.9278,1.54
Gys_io Benchmark - Subfiling,1,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0001/repetition_003,33554432,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0001/repetition_003/summary.txt,4668894,SUCCEEDED,2026-04-24 01:05:00,2026-04-24 01:07:00,Submitted batch job 4668894,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,78,55.9664,70.0621,1.14
Gys_io Benchmark - Subfiling,17,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_004,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_004/summary.txt,4668898,SUCCEEDED,2026-04-24 01:07:04,2026-04-24 01:08:34,Submitted batch job 4668898,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,62,38.7709,52.1425,1.65
Gys_io Benchmark - Subfiling,10,3,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_003,134217728,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0010/repetition_003/summary.txt,4668899,SUCCEEDED,2026-04-24 01:08:34,2026-04-24 01:10:04,Submitted batch job 4668899,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,66,41.9165,55.0106,1.53
Gys_io Benchmark - Subfiling,20,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_005,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0020/repetition_005/summary.txt,4668903,SUCCEEDED,2026-04-24 01:10:04,2026-04-24 01:11:34,Submitted batch job 4668903,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,60,30.7835,45.1161,2.08
Gys_io Benchmark - Subfiling,18,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_004,536870912,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0018/repetition_004/summary.txt,4668904,SUCCEEDED,2026-04-24 01:11:35,2026-04-24 01:13:05,Submitted batch job 4668904,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,72,47.8399,61.4142,1.34
Gys_io Benchmark - Subfiling,17,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_005,536870912,2,pdi_sub2.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0017/repetition_005/summary.txt,4668905,SUCCEEDED,2026-04-24 01:13:05,2026-04-24 01:14:35,Submitted batch job 4668905,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,63,39.2883,53.4116,1.63
Gys_io Benchmark - Subfiling,14,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_004,268435456,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_004/summary.txt,4668906,SUCCEEDED,2026-04-24 01:14:36,2026-04-24 01:16:06,Submitted batch job 4668906,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,54,31.7229,45.1631,2.02
Gys_io Benchmark - Subfiling,16,4,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0016/repetition_004,268435456,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0016/repetition_004/summary.txt,4668910,SUCCEEDED,2026-04-24 01:16:06,2026-04-24 01:17:36,Submitted batch job 4668910,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,57,34.3121,47.683,1.87
Gys_io Benchmark - Subfiling,14,5,5,/beegfs/aloupoue/iops_runs/run_068,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_005,268435456,4,pdi_sub4.yaml,/beegfs/aloupoue/iops_runs/run_068/runs/exec_0014/repetition_005/summary.txt,4668913,SUCCEEDED,2026-04-24 01:17:38,2026-04-24 01:19:08,Submitted batch job 4668913,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,72,43.9626,58.3083,1.46
