benchmark.name,execution.execution_id,execution.repetition,execution.repetitions,execution.workdir,execution.execution_dir,vars.subfile_stripe_size,vars.subfile_number,vars.pdi_config,vars.gys_io_output,metadata.jobid,metadata.executor_status,metadata.submission_time,metadata.end,metadata.slurm_submit_stdout,metadata.slurm_submit_stderr,metadata.submit_returncode,metadata.slurm_state_live,metadata.slurm_state,metadata.slurm_exitcode,metadata.sysinfo.hostname,metadata.sysinfo.cpu_model,metadata.sysinfo.cpu_cores,metadata.sysinfo.memory_kb,metadata.sysinfo.kernel,metadata.sysinfo.os,metadata.sysinfo.ib_devices,metadata.sysinfo.filesystems,metadata.sysinfo.duration_seconds,metrics.time_write,metrics.time_total,metrics.bandwidth
Gys_io Benchmark - Subfiling,12,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_003,134217728,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_003/summary.txt,4658398,SUCCEEDED,2026-04-16 04:09:12,2026-04-16 04:10:43,Submitted batch job 4658398,,0,COMPLETING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,13.5911,33.8579,4.71
Gys_io Benchmark - Subfiling,22,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0022/repetition_004,536870912,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0022/repetition_004/summary.txt,4658402,SUCCEEDED,2026-04-16 04:10:43,2026-04-16 04:11:43,Submitted batch job 4658402,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,14.4526,34.0312,4.43
Gys_io Benchmark - Subfiling,19,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_003,268435456,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_003/summary.txt,4658403,SUCCEEDED,2026-04-16 04:11:43,2026-04-16 04:13:13,Submitted batch job 4658403,,0,COMPLETING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,16.9939,36.4355,3.77
Gys_io Benchmark - Subfiling,7,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0007/repetition_005,67108864,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0007/repetition_005/summary.txt,4658404,SUCCEEDED,2026-04-16 04:13:13,2026-04-16 04:14:13,Submitted batch job 4658404,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,13.3834,32.6611,4.78
Gys_io Benchmark - Subfiling,6,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0006/repetition_003,67108864,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0006/repetition_003/summary.txt,4658405,SUCCEEDED,2026-04-16 04:14:13,2026-04-16 04:15:43,Submitted batch job 4658405,,0,COMPLETING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,11.6873,33.3804,5.48
Gys_io Benchmark - Subfiling,12,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_004,134217728,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_004/summary.txt,4658409,SUCCEEDED,2026-04-16 04:15:44,2026-04-16 04:17:14,Submitted batch job 4658409,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,49,14.5823,37.9716,4.39
Gys_io Benchmark - Subfiling,24,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0024/repetition_005,536870912,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0024/repetition_005/summary.txt,4658410,SUCCEEDED,2026-04-16 04:17:14,2026-04-16 04:18:44,Submitted batch job 4658410,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,50,16.6639,37.7572,3.84
Gys_io Benchmark - Subfiling,16,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_002,268435456,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_002/summary.txt,4658412,SUCCEEDED,2026-04-16 04:18:44,2026-04-16 04:19:44,Submitted batch job 4658412,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,11.4335,30.9902,5.6
Gys_io Benchmark - Subfiling,22,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0022/repetition_005,536870912,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0022/repetition_005/summary.txt,4658414,SUCCEEDED,2026-04-16 04:19:44,2026-04-16 04:21:14,Submitted batch job 4658414,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,14.3185,36.337,4.47
Gys_io Benchmark - Subfiling,4,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0004/repetition_005,33554432,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0004/repetition_005/summary.txt,4658418,SUCCEEDED,2026-04-16 04:21:15,2026-04-16 04:22:45,Submitted batch job 4658418,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,16.8716,35.2484,3.79
Gys_io Benchmark - Subfiling,17,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_004,268435456,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_004/summary.txt,4658419,SUCCEEDED,2026-04-16 04:22:45,2026-04-16 04:24:15,Submitted batch job 4658419,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,13.9894,34.7173,4.57
Gys_io Benchmark - Subfiling,21,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_002,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_002/summary.txt,4658420,SUCCEEDED,2026-04-16 04:24:15,2026-04-16 04:25:15,Submitted batch job 4658420,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,13.2843,32.6126,4.82
Gys_io Benchmark - Subfiling,8,2,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_002,67108864,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_002/summary.txt,4658424,SUCCEEDED,2026-04-16 04:25:15,2026-04-16 04:26:15,Submitted batch job 4658424,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,14.1566,32.9884,4.52
Gys_io Benchmark - Subfiling,25,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_003,536870912,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_003/summary.txt,4658425,SUCCEEDED,2026-04-16 04:26:16,2026-04-16 04:27:46,Submitted batch job 4658425,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,15.3676,35.2763,4.16
Gys_io Benchmark - Subfiling,20,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0020/repetition_005,268435456,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0020/repetition_005/summary.txt,4658426,SUCCEEDED,2026-04-16 04:27:46,2026-04-16 04:29:16,Submitted batch job 4658426,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,14.9149,34.9317,4.29
Gys_io Benchmark - Subfiling,25,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_004,536870912,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_004/summary.txt,4658427,SUCCEEDED,2026-04-16 04:29:16,2026-04-16 04:30:46,Submitted batch job 4658427,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,14.2294,35.2192,4.5
Gys_io Benchmark - Subfiling,13,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0013/repetition_005,134217728,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0013/repetition_005/summary.txt,4658431,SUCCEEDED,2026-04-16 04:30:46,2026-04-16 04:31:46,Submitted batch job 4658431,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,13.7425,30.2817,4.66
Gys_io Benchmark - Subfiling,16,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_003,268435456,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_003/summary.txt,4658432,SUCCEEDED,2026-04-16 04:31:47,2026-04-16 04:32:47,Submitted batch job 4658432,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,11.4631,30.7225,5.58
Gys_io Benchmark - Subfiling,19,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_004,268435456,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_004/summary.txt,4658433,SUCCEEDED,2026-04-16 04:32:47,2026-04-16 04:34:17,Submitted batch job 4658433,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,15.1381,36.1078,4.23
Gys_io Benchmark - Subfiling,8,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_003,67108864,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_003/summary.txt,4658434,SUCCEEDED,2026-04-16 04:34:17,2026-04-16 04:35:47,Submitted batch job 4658434,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,13.1035,35.1609,4.88
Gys_io Benchmark - Subfiling,16,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_004,268435456,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_004/summary.txt,4658438,SUCCEEDED,2026-04-16 04:35:47,2026-04-16 04:37:17,Submitted batch job 4658438,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,13.3269,30.793,4.8
Gys_io Benchmark - Subfiling,16,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_005,268435456,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0016/repetition_005/summary.txt,4658439,SUCCEEDED,2026-04-16 04:37:18,2026-04-16 04:38:18,Submitted batch job 4658439,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,11.7935,31.2714,5.43
Gys_io Benchmark - Subfiling,17,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_005,268435456,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0017/repetition_005/summary.txt,4658440,SUCCEEDED,2026-04-16 04:38:18,2026-04-16 04:39:18,Submitted batch job 4658440,,0,RUNNING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,13.1905,34.2813,4.85
Gys_io Benchmark - Subfiling,6,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0006/repetition_004,67108864,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0006/repetition_004/summary.txt,4658441,SUCCEEDED,2026-04-16 04:39:18,2026-04-16 04:40:48,Submitted batch job 4658441,,0,COMPLETING,COMPLETED,0:0,bora008.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,48,13.5748,36.4707,4.71
Gys_io Benchmark - Subfiling,19,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_005,268435456,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0019/repetition_005/summary.txt,4658445,SUCCEEDED,2026-04-16 04:40:48,2026-04-16 04:42:18,Submitted batch job 4658445,,0,COMPLETING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,49,15.7035,39.5688,4.08
Gys_io Benchmark - Subfiling,18,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0018/repetition_004,268435456,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0018/repetition_004/summary.txt,4658446,SUCCEEDED,2026-04-16 04:42:18,2026-04-16 04:43:19,Submitted batch job 4658446,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,14.5116,36.6297,4.41
Gys_io Benchmark - Subfiling,21,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_003,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_003/summary.txt,4658447,SUCCEEDED,2026-04-16 04:43:19,2026-04-16 04:44:19,Submitted batch job 4658447,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,11.1788,30.8604,5.73
Gys_io Benchmark - Subfiling,8,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_004,67108864,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_004/summary.txt,4658448,SUCCEEDED,2026-04-16 04:44:19,2026-04-16 04:45:19,Submitted batch job 4658448,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,43,13.9255,33.3596,4.6
Gys_io Benchmark - Subfiling,18,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0018/repetition_005,268435456,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0018/repetition_005/summary.txt,4658452,SUCCEEDED,2026-04-16 04:45:19,2026-04-16 04:46:19,Submitted batch job 4658452,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,14.2391,32.0853,4.49
Gys_io Benchmark - Subfiling,6,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0006/repetition_005,67108864,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0006/repetition_005/summary.txt,4658453,SUCCEEDED,2026-04-16 04:46:19,2026-04-16 04:47:19,Submitted batch job 4658453,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,41,11.2389,30.479,5.69
Gys_io Benchmark - Subfiling,11,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0011/repetition_005,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0011/repetition_005/summary.txt,4658454,SUCCEEDED,2026-04-16 04:47:20,2026-04-16 04:48:20,Submitted batch job 4658454,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,40,12.5414,30.1836,5.1
Gys_io Benchmark - Subfiling,25,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_005,536870912,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0025/repetition_005/summary.txt,4658455,SUCCEEDED,2026-04-16 04:48:20,2026-04-16 04:49:20,Submitted batch job 4658455,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,16.1402,34.8494,3.97
Gys_io Benchmark - Subfiling,21,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_004,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_004/summary.txt,4658456,SUCCEEDED,2026-04-16 04:49:20,2026-04-16 04:50:20,Submitted batch job 4658456,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,11.9102,31.9227,5.37
Gys_io Benchmark - Subfiling,14,3,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_003,134217728,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_003/summary.txt,4658460,SUCCEEDED,2026-04-16 04:50:20,2026-04-16 04:51:20,Submitted batch job 4658460,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,45,16.9047,34.4609,3.79
Gys_io Benchmark - Subfiling,12,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_005,134217728,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0012/repetition_005/summary.txt,4658461,SUCCEEDED,2026-04-16 04:51:20,2026-04-16 04:52:21,Submitted batch job 4658461,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,44,13.3681,33.1739,4.79
Gys_io Benchmark - Subfiling,21,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_005,536870912,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0021/repetition_005/summary.txt,4658462,SUCCEEDED,2026-04-16 04:52:21,2026-04-16 04:53:21,Submitted batch job 4658462,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,42,10.9943,31.1648,5.82
Gys_io Benchmark - Subfiling,14,4,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_004,134217728,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_004/summary.txt,4658463,SUCCEEDED,2026-04-16 04:53:21,2026-04-16 04:54:21,Submitted batch job 4658463,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,16.4236,36.8052,3.9
Gys_io Benchmark - Subfiling,8,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_005,67108864,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0008/repetition_005/summary.txt,4658464,SUCCEEDED,2026-04-16 04:54:21,2026-04-16 04:55:21,Submitted batch job 4658464,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,46,14.0664,35.8081,4.55
Gys_io Benchmark - Subfiling,14,5,5,/beegfs/aloupoue/iops_runs/run_065,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_005,134217728,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_065/runs/exec_0014/repetition_005/summary.txt,4658468,SUCCEEDED,2026-04-16 04:55:21,2026-04-16 04:56:22,Submitted batch job 4658468,,0,RUNNING,COMPLETED,0:0,bora015.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,16.573,37.0753,3.86
