benchmark.name,execution.execution_id,execution.repetition,execution.repetitions,execution.workdir,execution.execution_dir,vars.subfile_stripe_size,vars.subfile_number,vars.pdi_config,vars.gys_io_output,metadata.jobid,metadata.executor_status,metadata.submission_time,metadata.end,metadata.slurm_submit_stdout,metadata.slurm_submit_stderr,metadata.submit_returncode,metadata.slurm_state_live,metadata.slurm_state,metadata.slurm_exitcode,metadata.sysinfo.hostname,metadata.sysinfo.cpu_model,metadata.sysinfo.cpu_cores,metadata.sysinfo.memory_kb,metadata.sysinfo.kernel,metadata.sysinfo.os,metadata.sysinfo.ib_devices,metadata.sysinfo.filesystems,metadata.sysinfo.duration_seconds,metrics.time_write,metrics.time_total,metrics.bandwidth
Gys_io Benchmark - Subfiling,9,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_001,67108864,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_001/summary.txt,4656647,FAILED,2026-04-14 23:48:14,2026-04-14 23:48:45,Submitted batch job 4656647,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,1,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_001,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_001/summary.txt,4656648,FAILED,2026-04-14 23:48:45,2026-04-14 23:49:15,Submitted batch job 4656648,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,2,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_001,33554432,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_001/summary.txt,4656649,FAILED,2026-04-14 23:49:15,2026-04-14 23:49:45,Submitted batch job 4656649,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,9,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_002,67108864,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_002/summary.txt,4656650,FAILED,2026-04-14 23:49:45,2026-04-14 23:50:15,Submitted batch job 4656650,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,15,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_001,134217728,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_001/summary.txt,4656654,FAILED,2026-04-14 23:50:15,2026-04-14 23:50:45,Submitted batch job 4656654,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,15,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_002,134217728,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_002/summary.txt,4656655,FAILED,2026-04-14 23:50:45,2026-04-14 23:51:15,Submitted batch job 4656655,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,7,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0007/repetition_001,67108864,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0007/repetition_001/summary.txt,4656656,FAILED,2026-04-14 23:51:15,2026-04-14 23:51:46,Submitted batch job 4656656,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,3,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0003/repetition_002,33554432,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0003/repetition_002/summary.txt,4656657,FAILED,2026-04-14 23:51:46,2026-04-14 23:52:16,Submitted batch job 4656657,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,4,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0004/repetition_001,33554432,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0004/repetition_001/summary.txt,4656658,FAILED,2026-04-14 23:52:16,2026-04-14 23:52:46,Submitted batch job 4656658,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,13,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0013/repetition_001,134217728,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0013/repetition_001/summary.txt,4656659,FAILED,2026-04-14 23:52:46,2026-04-14 23:53:16,Submitted batch job 4656659,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,12,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0012/repetition_001,134217728,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0012/repetition_001/summary.txt,4656660,FAILED,2026-04-14 23:53:16,2026-04-14 23:53:46,Submitted batch job 4656660,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,11,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0011/repetition_001,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0011/repetition_001/summary.txt,4656661,FAILED,2026-04-14 23:53:46,2026-04-15 00:16:48,Submitted batch job 4656661,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,9,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_003,67108864,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_003/summary.txt,4656679,FAILED,2026-04-15 00:16:48,2026-04-15 00:17:18,Submitted batch job 4656679,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,2,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_002,33554432,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_002/summary.txt,4656680,FAILED,2026-04-15 00:17:18,2026-04-15 00:17:48,Submitted batch job 4656680,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,1,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_002,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_002/summary.txt,4656681,FAILED,2026-04-15 00:17:48,2026-04-15 00:18:18,Submitted batch job 4656681,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,11,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0011/repetition_002,134217728,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0011/repetition_002/summary.txt,4656682,FAILED,2026-04-15 00:18:18,2026-04-15 00:18:48,Submitted batch job 4656682,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,14,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0014/repetition_001,134217728,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0014/repetition_001/summary.txt,4656683,FAILED,2026-04-15 00:18:48,2026-04-15 00:19:18,Submitted batch job 4656683,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,19,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0019/repetition_001,268435456,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0019/repetition_001/summary.txt,4656684,FAILED,2026-04-15 00:19:18,2026-04-15 00:19:49,Submitted batch job 4656684,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,7,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0007/repetition_002,67108864,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0007/repetition_002/summary.txt,4656685,FAILED,2026-04-15 00:19:49,2026-04-15 00:20:19,Submitted batch job 4656685,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,15,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_003,134217728,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_003/summary.txt,4656689,FAILED,2026-04-15 00:20:19,2026-04-15 00:20:49,Submitted batch job 4656689,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,6,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0006/repetition_001,67108864,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0006/repetition_001/summary.txt,4656690,FAILED,2026-04-15 00:20:49,2026-04-15 00:21:19,Submitted batch job 4656690,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,5,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0005/repetition_002,33554432,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0005/repetition_002/summary.txt,4656691,FAILED,2026-04-15 00:21:19,2026-04-15 00:21:49,Submitted batch job 4656691,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,10,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0010/repetition_002,67108864,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0010/repetition_002/summary.txt,4656692,FAILED,2026-04-15 00:21:49,2026-04-15 00:22:19,Submitted batch job 4656692,,0,PENDING,FAILED,1:0,bora001.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,49,,,
Gys_io Benchmark - Subfiling,1,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_003,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_003/summary.txt,4656693,FAILED,2026-04-15 00:22:19,2026-04-15 00:22:49,Submitted batch job 4656693,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,4,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0004/repetition_002,33554432,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0004/repetition_002/summary.txt,4656694,FAILED,2026-04-15 00:22:50,2026-04-15 00:23:20,Submitted batch job 4656694,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,20,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0020/repetition_001,268435456,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0020/repetition_001/summary.txt,4656695,FAILED,2026-04-15 00:23:20,2026-04-15 00:23:50,Submitted batch job 4656695,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,24,1,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0024/repetition_001,536870912,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0024/repetition_001/summary.txt,4656696,FAILED,2026-04-15 00:23:50,2026-04-15 00:24:20,Submitted batch job 4656696,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,17,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0017/repetition_003,268435456,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0017/repetition_003/summary.txt,4656698,FAILED,2026-04-15 00:24:20,2026-04-15 00:41:21,Submitted batch job 4656698,,0,PENDING,FAILED,1:0,bora001.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,,,
Gys_io Benchmark - Subfiling,14,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0014/repetition_002,134217728,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0014/repetition_002/summary.txt,4656713,FAILED,2026-04-15 00:41:21,2026-04-15 00:56:52,Submitted batch job 4656713,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,1,4,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_004,33554432,8,pdi_sub8.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0001/repetition_004/summary.txt,4656724,FAILED,2026-04-15 00:56:52,2026-04-15 00:57:22,Submitted batch job 4656724,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,24,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0024/repetition_002,536870912,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0024/repetition_002/summary.txt,4656725,FAILED,2026-04-15 00:57:22,2026-04-15 00:57:52,Submitted batch job 4656725,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,9,4,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_004,67108864,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0009/repetition_004/summary.txt,4656726,FAILED,2026-04-15 00:57:52,2026-04-15 00:58:23,Submitted batch job 4656726,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,2,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_003,33554432,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_003/summary.txt,4656727,FAILED,2026-04-15 00:58:23,2026-04-15 00:58:53,Submitted batch job 4656727,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,3,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0003/repetition_003,33554432,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0003/repetition_003/summary.txt,4656728,FAILED,2026-04-15 00:58:53,2026-04-15 00:59:23,Submitted batch job 4656728,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,12,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0012/repetition_002,134217728,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0012/repetition_002/summary.txt,4656729,FAILED,2026-04-15 00:59:24,2026-04-15 00:59:54,Submitted batch job 4656729,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,19,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0019/repetition_002,268435456,64,pdi_sub64.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0019/repetition_002/summary.txt,4656730,FAILED,2026-04-15 00:59:54,2026-04-15 01:00:24,Submitted batch job 4656730,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,15,4,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_004,134217728,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_004/summary.txt,4656734,FAILED,2026-04-15 01:00:24,2026-04-15 01:00:54,Submitted batch job 4656734,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,25,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0025/repetition_002,536870912,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0025/repetition_002/summary.txt,4656735,FAILED,2026-04-15 01:00:54,2026-04-15 01:01:24,Submitted batch job 4656735,,0,PENDING,FAILED,1:0,bora001.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,47,,,
Gys_io Benchmark - Subfiling,15,5,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_005,134217728,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0015/repetition_005/summary.txt,4656736,FAILED,2026-04-15 01:01:24,2026-04-15 01:01:54,Submitted batch job 4656736,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,2,4,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_004,33554432,16,pdi_sub16.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0002/repetition_004/summary.txt,4656737,FAILED,2026-04-15 01:01:54,2026-04-15 01:02:24,Submitted batch job 4656737,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,5,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0005/repetition_003,33554432,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0005/repetition_003/summary.txt,4656738,FAILED,2026-04-15 01:02:25,2026-04-15 01:02:55,Submitted batch job 4656738,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,10,3,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0010/repetition_003,67108864,128,pdi_sub128.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0010/repetition_003/summary.txt,4656739,FAILED,2026-04-15 01:02:55,2026-04-15 01:03:25,Submitted batch job 4656739,,0,PENDING,FAILED,1:0,bora001.plafrim.cluster,Intel(R) Xeon(R) Gold 6240 CPU @ 2.60GHz,36,196303136,3.10.0-957.el7.x86_64,CentOS Linux 7 (Core),hfi1_0,beegfs:/beegfs,49,,,
Gys_io Benchmark - Subfiling,3,4,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0003/repetition_004,33554432,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0003/repetition_004/summary.txt,4656740,FAILED,2026-04-15 01:03:25,2026-04-15 01:03:55,Submitted batch job 4656740,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
Gys_io Benchmark - Subfiling,13,2,5,/beegfs/aloupoue/iops_runs/run_060,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0013/repetition_002,134217728,32,pdi_sub32.yaml,/beegfs/aloupoue/iops_runs/run_060/runs/exec_0013/repetition_002/summary.txt,4656741,FAILED,2026-04-15 01:03:55,2026-04-15 01:04:25,Submitted batch job 4656741,,0,PENDING,FAILED,1:0,,,,,,,,,,,,
